track_id,track_name,artist_name,album_name,release_date,popularity,track_url,artist_id,genres
1B3etW82zCJdqdLfVUZujh,La Piragua,Gabriel Romero,Éxitos Gabriel Romero,2012-07-18,42,https://open.spotify.com/track/1B3etW82zCJdqdLfVUZujh,5X2f5xZkE0nn1b3gjKQH88,"['música tropical', 'cumbia']"
1IGGNLfz0EfvOpSTYp3d5a,Obligao,Luigi 21 Plus,El Patán,2016-03-08,56,https://open.spotify.com/track/1IGGNLfz0EfvOpSTYp3d5a,77GVmrLGuxNEvj2ibvT62v,['reggaeton']
1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,Grupo Niche,40,2020-05-29,68,https://open.spotify.com/track/1JXcB149QtbcIpDUA6YZOB,1zng9JZpblpk48IPceRWs8,"['salsa', 'salsa romantica', 'merengue']"
1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,Fanmail,1999-02-23,79,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,0TImkz4nPqjegtVSMZnMRq,[]
1LiN0Z98FkR1t0m8KmLcAH,Amanece,Anuel AA,Amanece,2018-12-14,77,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2R21vXR83lH98kGeO99Y66,"['reggaeton', 'trap latino', 'urbano latino', 'latin']"
1WgE9En6KX86veT85cV4Ou,Comerte a Besos,elkno,Comerte a Besos,2024-04-24,51,https://open.spotify.com/track/1WgE9En6KX86veT85cV4Ou,7Hk8R7m0IdaLY5Hy70BhIq,[]
1cA2LExLTdhHLL0FmXoc57,When It Rains It Pours,50 Cent,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,2005-01-01,66,https://open.spotify.com/track/1cA2LExLTdhHLL0FmXoc57,3q7HBObVc0L8jNeTe5Gofh,['east coast hip hop']
1dby8pyzTUhKDeJZEhmGxR,Greece 2000 (Mixed),Three Drives On A Vinyl,Trance Top 1000 - Ibiza Anthems Mini Mix 1,2018-08-24,37,https://open.spotify.com/track/1dby8pyzTUhKDeJZEhmGxR,10feV0eOe64kjUc95Lnfuv,"['trance', 'eurotrance']"
1fcOwu14PSWy2JJhpGIOoL,Un Rodeoooo,Rels B,AfroLOVA' 23,2023-07-21,66,https://open.spotify.com/track/1fcOwu14PSWy2JJhpGIOoL,2IMZYfNi21MGqxopj9fWx8,"['urbano latino', 'trap latino']"
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,Feid,FERXXOCALIPSIS,2023-12-01,76,https://open.spotify.com/track/1hZsWUnLbqRw09jLAMQSsb,2LRoIwlKmHjgvigdNGBHNo,"['reggaeton', 'urbano latino']"
1iD7PGq7tgAg2SBPDj1E53,Tan bella y tan presumida,Los Hispanos,"Los Mejores, Los Hispanos, Los Graduados",2004,39,https://open.spotify.com/track/1iD7PGq7tgAg2SBPDj1E53,6zk8WqI12buD0B67tteQ5h,"['música tropical', 'cumbia']"
1koFQUoyTQnSAlqRJ4SeP7,Tranquila,Cheka,YSM Cap. 2,2016-02-29,30,https://open.spotify.com/track/1koFQUoyTQnSAlqRJ4SeP7,68KZ4vm3B5yAZutdy2RvIE,['reggaeton']
1o6DL0otgQMsUebziSC7kA,Me Niegas,Baby Rasta & Gringo,Los Cotizados,2015-08-21,68,https://open.spotify.com/track/1o6DL0otgQMsUebziSC7kA,3IEvQoAohcGX7CdrbtIle7,['reggaeton']
1p7m9H4H8s0Y7SgRm7j3ED,Flaca,Andrés Calamaro,Alta Suciedad,1997,74,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED,3tAICgiSR5PfYY4B8qsoAU,"['argentine rock', 'rock en español', 'latin rock']"
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,Shoot For The Stars Aim For The Moon,2020-07-03,75,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,0eDvMgVFoNV3TpwtrVCoTj,"['brooklyn drill', 'drill', 'new york drill']"
1ubUt4CFrrwgBxTQfQFYLn,Carte Blanche (Mixed),Veracocha,Trance Top 1000 - Mini Mix 007,2018-06-22,42,https://open.spotify.com/track/1ubUt4CFrrwgBxTQfQFYLn,1DT2WEMQmEJ3yRmTaqzrXd,"['trance', 'eurotrance']"
1z3H2LjN7BtK30qgmIVXJ6,La Danza de los Mirlos - Instrumental,Afrosound,La Danza de los Mirlos,1973-03-22,37,https://open.spotify.com/track/1z3H2LjN7BtK30qgmIVXJ6,0i4Qda0k4nf7jnNHmSNpYv,"['música tropical', 'cumbia', 'chicha', 'merengue']"
25Qtfh2tufXZIxBYzTyusQ,I Want Your Body,Bobby Thurston,You Got What It Takes,1980,26,https://open.spotify.com/track/25Qtfh2tufXZIxBYzTyusQ,3iPWVg3McWlor6EUf9Jc7l,"['post-disco', 'disco']"
29QAPQkjqokFyQZ18VKAdy,Chase The Devil,Max Romeo,Best Of,2009-03-29,57,https://open.spotify.com/track/29QAPQkjqokFyQZ18VKAdy,45QpZznbXYo3nWy0TIhvgv,"['reggae', 'roots reggae', 'rocksteady', 'dub', 'ragga']"
2EyIxHvBlVo2dtOYPtdlra,Vanessa from Venezuela,3582,Situational Ethics,2003-10-06,42,https://open.spotify.com/track/2EyIxHvBlVo2dtOYPtdlra,2CXzwsohxy3ZCqht4Duf7H,['jazz rap']
2KmOzRSCOSUoHL9CAwQbny,Resonance,Andrea Oliva,Resonance,2023-05-19,43,https://open.spotify.com/track/2KmOzRSCOSUoHL9CAwQbny,6oqv4rbOMlOZNOUoDFgBSp,"['tech house', 'house', 'afro house']"
2SxeNZphx2bH5kju5Ntu8P,Airplane Lesson,Stereoclip,Airplane Lesson,2016,55,https://open.spotify.com/track/2SxeNZphx2bH5kju5Ntu8P,4x2Ejyd2OGXtZrPvAQWvYL,['melodic techno']
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,Sundress,2018-11-20,80,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK,13ubrt8QOOCPljQ2FL1Kca,['rap']
2c00DlvpzthGKcyXpe5GHa,Bad Influence,Omah Lay,Bad Influence,2020-01-16,55,https://open.spotify.com/track/2c00DlvpzthGKcyXpe5GHa,5yOvAmpIR7hVxiS6Ls5DPO,"['afrobeats', 'afrobeat', 'afropop', 'afro soul', 'alté', 'afroswing']"
2gPl93XdGnfKUykwxVHUYt,Go Get It,T.I.,Trouble Man: Heavy is the Head,2012-12-18,58,https://open.spotify.com/track/2gPl93XdGnfKUykwxVHUYt,4OBJLual30L7gRl5UkeRcT,['southern hip hop']
2hi1aFllOFRNH8gIHxQvD9,Te Busco,Cosculluela,Te Busco,2015-07-04,73,https://open.spotify.com/track/2hi1aFllOFRNH8gIHxQvD9,00me4Ke1LsvMxt5kydlMyU,"['reggaeton', 'trap latino', 'latin hip hop']"
2iPoYcC5x7gylwRyCwzFxI,No Digas Na,Feid,MANIFESTING 20-05,2024-04-10,58,https://open.spotify.com/track/2iPoYcC5x7gylwRyCwzFxI,2LRoIwlKmHjgvigdNGBHNo,"['reggaeton', 'urbano latino']"
2iclfHORMqpR3TxuhwVRhD,Mesmerize,Ja Rule,The Last Temptation,2002-01-01,61,https://open.spotify.com/track/2iclfHORMqpR3TxuhwVRhD,1J2VVASYAamtQ3Bt8wGgA6,"['east coast hip hop', 'r&b']"
2je56j0xuoTi1gYkLLMlJU,Get Down On It - Single Version,Kool & The Gang,Collected,2018-05-25,66,https://open.spotify.com/track/2je56j0xuoTi1gYkLLMlJU,3VNITwohbvU5Wuy5PC6dsI,"['disco', 'funk']"
2oZBb87Jgwrg3qYhwsy3BN,Parcerita,Myke Towers,Easy Money Baby,2020-01-24,60,https://open.spotify.com/track/2oZBb87Jgwrg3qYhwsy3BN,7iK8PXO48WeuP03g8YR51W,"['reggaeton', 'trap latino', 'urbano latino']"
2ovbZ4QIgEpUoJcoX4DQOC,Castamara - Radio Edit,Jonas Steur,Castamara / Silent Waves,2005-06-20,31,https://open.spotify.com/track/2ovbZ4QIgEpUoJcoX4DQOC,1dpapEdSfcmccxziKtJBn5,"['trance', 'progressive trance']"
2pNXV6cXD0kcdE4Y3W4oYB,Discopolis 2.0 (Mixed) - MEDUZA Remix,Lifelike,Armada Music presents Summer Hits 2021 (Mini Mix),2021-08-06,48,https://open.spotify.com/track/2pNXV6cXD0kcdE4Y3W4oYB,3sa5sqxJqYjDZhGxmo4Ko5,"['french house', 'synthwave', 'nu disco', 'italo disco']"
2qWwuCVeMjF9mUT0S5Iqvl,Bandana,Fireboy DML,Playboy,2022-08-04,66,https://open.spotify.com/track/2qWwuCVeMjF9mUT0S5Iqvl,75VKfyoBlkmrJFDqo1o2VY,"['afrobeats', 'afrobeat', 'afropop', 'afroswing', 'afro soul', 'alté']"
2u8GDlTkOd3bLSXJM8ZmXg,SHE,The Blaze,DANCEHALL,2018-09-07,44,https://open.spotify.com/track/2u8GDlTkOd3bLSXJM8ZmXg,1Dt1UKLtrJIW1xxRBejjos,[]
2wmTnbiKmEplbDKnalIQT9,Hope - Deep Version,AVAION,Hope (Deep Version),2022-11-11,48,https://open.spotify.com/track/2wmTnbiKmEplbDKnalIQT9,5oJvmyeWzyeahRtjup3Oys,"['deep house', 'chill house']"
37neENY88EhsuW7ZqJsy6C,Everything,Victony,Stubborn,2024-06-21,63,https://open.spotify.com/track/37neENY88EhsuW7ZqJsy6C,1E5hfn5BduN2nnoZCJmUVG,"['afrobeats', 'afrobeat', 'afropop', 'alté', 'afro soul', 'amapiano']"
39MWbzcm6l2GgNccriEwI3,Lucerito,Los Melódicos,Mis Canciones Favoritas,2016-06-27,33,https://open.spotify.com/track/39MWbzcm6l2GgNccriEwI3,4LdArZAC1QPQdyz8JNOYVW,"['merengue', 'música tropical']"
3DY25d8SrkLEI6Xugzf6tT,GODIVA,Ovy On The Drums,GODIVA,2024-03-13,64,https://open.spotify.com/track/3DY25d8SrkLEI6Xugzf6tT,3m5qlPf2OkihLz3dRYnkPA,['reggaeton']
